Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,AccountAge
$8.45 ,"$6,487 ",1,32,0,1,0,0,0,0,0,1,6
$1.00 ,"$2,150 ",1,27,1,1,0,0,0,0,1,1,10
$0.88 ,$418 ,1,33,0,1,0,0,0,0,1,1,3
$0.15 ,$13 ,1,30,0,1,0,0,0,0,0,1,10
$7.63 ,"$1,533 ",1,28,0,1,0,0,0,0,0,1,7
$5.51 ,$374 ,1,27,0,1,0,0,0,0,1,1,7
$2.62 ,"$2,898 ",1,30,0,1,0,0,0,0,1,1,7
$3.41 ,"$1,867 ",1,29,0,1,0,0,0,0,1,1,6
$0.69 ,"$1,858 ",1,33,0,1,0,0,0,0,1,1,6
$0.39 ,$3 ,1,26,0,1,0,0,0,0,1,1,7
$0.08 ,$15 ,1,31,0,1,0,0,0,0,0,1,7
$0.32 ,$181 ,1,28,0,1,0,0,0,0,0,1,7
$7.08 ,"$3,723 ",1,32,0,1,0,0,0,0,1,1,6
$4.70 ,$842 ,1,29,0,1,0,0,0,0,0,1,9
$0.17 ,$8 ,1,30,0,1,0,0,0,0,0,1,6
$4.37 ,$672 ,1,35,0,1,0,0,0,0,0,1,7
$2.53 ,"$1,984 ",1,31,0,1,0,0,0,0,1,1,8
$0.13 ,$8 ,1,28,1,1,0,0,0,0,0,1,9
$1.63 ,"$1,013 ",1,31,0,1,0,0,0,0,0,1,6
$2.50 ,"$1,012 ",1,32,0,1,0,0,0,0,0,1,10
$0.30 ,$18 ,1,33,0,1,0,0,0,0,0,1,7
$1.17 ,$746 ,1,32,0,1,0,0,0,0,0,1,10
$1.30 ,"$1,117 ",1,27,1,1,0,0,1,1,1,1,6
$0.58 ,$26 ,1,27,1,1,0,0,0,0,0,1,5
$1.13 ,$203 ,1,30,0,1,0,0,0,0,0,1,8
$3.40 ,"$11,292 ",1,34,1,1,0,1,0,1,0,1,9
$0.38 ,$202 ,1,26,1,1,1,0,0,1,0,1,8
$2.59 ,"$1,065 ",1,27,1,1,0,0,0,1,0,1,8
$0.12 ,$56 ,1,29,0,1,0,0,0,1,1,1,9
$1.53 ,"$19,150 ",1,34,0,0,0,1,1,1,1,1,6
$6.16 ,$759 ,1,28,1,1,0,0,0,1,1,1,8
$6.14 ,"$2,418 ",1,26,1,1,1,0,1,0,1,1,7
$2.64 ,"$1,397 ",1,32,1,1,1,1,1,0,1,1,13
$0.25 ,$13 ,1,29,1,1,0,0,1,0,0,1,7
$5.79 ,"$29,012 ",1,32,1,0,1,1,1,1,0,1,9
$0.89 ,"$1,259 ",1,27,1,1,1,0,1,1,0,1,6
$0.60 ,$101 ,1,32,1,1,0,0,0,0,1,1,11
$0.33 ,$56 ,1,27,1,1,0,0,0,0,1,1,9
$23.38 ,"$13,649 ",1,28,1,1,0,1,0,0,1,1,0
$11.37 ,"$9,009 ",1,26,1,1,1,1,0,0,0,1,1
$0.19 ,$207 ,1,28,1,1,0,0,0,0,0,1,8
$0.50 ,$39 ,1,32,1,1,0,0,0,0,1,1,10
$2.81 ,$472 ,1,29,0,1,0,0,1,0,0,1,9
$1.59 ,$260 ,1,29,1,1,0,0,0,0,0,1,11
$0.88 ,"$1,673 ",1,27,1,1,0,0,0,0,0,1,3
$2.31 ,"$2,732 ",1,35,1,1,0,1,0,0,0,1,9
$1.50 ,$112 ,1,30,0,1,0,0,1,1,1,1,6
$1.93 ,"$4,612 ",1,27,1,1,1,1,0,1,1,1,6
$1.40 ,$621 ,1,26,1,1,0,0,0,1,1,1,8
$5.68 ,"$4,115 ",1,26,1,1,1,1,1,0,1,1,8
$4.83 ,"$2,392 ",1,26,1,1,0,1,0,0,1,1,5
$4.29 ,"$1,607 ",1,26,1,1,1,1,0,0,1,1,5
$2.22 ,"$3,263 ",1,28,0,1,0,1,0,1,1,1,8
$1.22 ,$467 ,1,29,1,1,0,0,1,0,0,1,8
$0.84 ,$667 ,1,34,1,1,0,0,1,0,1,1,9
$7.76 ,"$4,166 ",1,32,1,1,1,1,0,0,1,1,6
$4.01 ,"$9,588 ",1,29,0,1,1,0,0,1,1,1,9
$0.50 ,"$3,266 ",1,26,1,1,1,1,0,1,1,1,8
$0.31 ,$15 ,1,33,1,1,0,0,0,0,0,1,7
$0.94 ,"$1,119 ",1,32,1,1,1,1,0,0,1,1,9
$1.77 ,$728 ,1,30,0,1,0,0,0,0,0,1,9
$2.22 ,$790 ,1,32,1,1,0,0,0,0,0,1,5
$0.27 ,$28 ,1,37,0,1,0,0,0,0,0,1,7
$0.68 ,$11 ,1,41,0,1,0,0,0,0,1,1,7
$0.44 ,$46 ,1,45,0,1,0,0,0,0,0,1,7
$1.27 ,"$3,924 ",1,37,0,1,0,0,0,0,0,1,6
$0.06 ,$16 ,1,38,0,1,0,0,0,0,1,1,7
$2.96 ,"$1,052 ",1,44,0,1,0,0,0,0,1,1,6
$4.84 ,$570 ,1,43,0,1,0,0,0,0,1,1,9
$0.53 ,$26 ,1,37,0,1,0,0,0,0,1,1,5
$0.10 ,$2 ,1,36,0,1,0,0,0,0,0,1,8
$0.28 ,$15 ,1,40,0,1,0,0,0,0,0,1,6
$0.67 ,$711 ,1,45,0,1,0,0,0,0,0,1,6
$1.43 ,$888 ,1,37,0,1,0,0,0,0,1,1,7
$1.60 ,$764 ,1,41,0,1,0,0,0,0,0,1,6
$1.83 ,$17 ,1,43,0,1,0,0,0,0,1,1,7
$1.20 ,$218 ,1,36,1,1,0,0,0,1,1,1,8
$0.87 ,$83 ,1,36,0,1,0,0,0,1,0,1,10
$2.87 ,$212 ,1,45,1,1,0,0,0,1,1,1,9
$4.04 ,"$2,030 ",1,45,1,1,1,0,1,1,0,1,12
$1.07 ,"$2,346 ",1,45,1,1,0,0,0,0,1,1,11
$2.66 ,$876 ,1,42,0,1,0,0,0,0,1,1,6
$0.23 ,$22 ,1,37,1,1,0,0,1,0,1,1,6
$0.09 ,$13 ,1,36,1,1,0,0,1,0,1,1,5
$6.30 ,"$3,969 ",1,37,1,1,0,1,1,0,1,1,6
$0.46 ,$41 ,1,38,1,1,0,0,0,1,0,1,10
$2.70 ,"$3,037 ",1,38,0,1,1,0,0,0,0,1,10
$0.90 ,$29 ,1,40,1,1,0,0,0,0,1,1,3
$0.78 ,$872 ,1,53,0,1,0,0,0,0,1,1,9
$0.53 ,$8 ,1,64,0,1,0,0,0,0,1,1,7
$0.29 ,$79 ,1,48,1,1,0,0,0,1,0,1,7
$0.47 ,$17 ,1,51,1,1,0,0,1,0,1,1,9
$3.13 ,"$1,959 ",1,49,1,1,0,0,0,0,0,1,7
$1.33 ,"$2,277 ",1,52,1,1,0,0,0,1,0,1,13
$4.37 ,"$6,345 ",1,51,1,1,1,0,0,1,0,1,25
$5.12 ,"$4,914 ",1,49,1,1,1,1,1,1,1,1,10
$1.04 ,"$1,664 ",1,50,1,1,0,0,0,0,1,1,8
$1.79 ,$853 ,1,49,1,1,0,0,0,1,1,1,2
$0.30 ,$11 ,1,69,1,1,0,0,0,0,0,1,8
$1.48 ,$13 ,1,70,1,1,0,0,1,0,0,1,10
$0.95 ,$29 ,1,72,1,1,1,0,0,0,1,1,11
$0.38 ,$20 ,1,83,0,1,0,0,0,0,0,1,7
$0.34 ,$7 ,1,78,1,1,1,0,0,0,1,1,9
$4.55 ,"$3,008 ",1,72,1,1,1,0,1,1,0,1,8
$1.27 ,"$46,285 ",0,89,0,0,1,0,1,1,0,1,3
$0.10 ,$19 ,1,67,0,1,0,0,0,0,1,1,6
$0.08 ,$10 ,1,79,1,1,1,0,0,0,1,1,16
$0.11 ,$4 ,1,75,1,1,1,0,1,0,0,1,15
$1.72 ,"$2,013 ",1,75,1,1,1,0,0,1,1,1,11
$0.23 ,$32 ,1,85,1,1,1,0,0,0,0,1,16
$0.20 ,$5 ,1,80,1,1,0,0,0,0,1,1,14
$0.79 ,$22 ,1,71,1,1,1,0,0,0,1,1,10
$11.94 ,"$4,072 ",1,59,1,1,1,0,1,1,1,1,5
$9.57 ,"$10,144 ",1,66,1,1,1,0,0,1,1,1,16
$0.12 ,$9 ,1,73,1,1,0,0,1,0,0,1,12
$1.83 ,"$6,012 ",1,69,1,1,1,0,0,1,1,1,16
$3.02 ,"$27,011 ",1,73,1,1,1,0,0,1,1,1,15
$2.95 ,"$59,157 ",0,85,1,0,1,0,1,1,1,1,7
$4.41 ,"$2,425 ",1,72,0,1,0,0,0,0,1,1,8
$0.99 ,$98 ,1,72,0,1,0,0,0,0,0,1,5
$0.48 ,$10 ,1,81,1,1,0,0,0,0,1,1,7
$1.35 ,$8 ,1,76,1,1,1,0,0,0,1,1,13
$8.90 ,"$2,542 ",1,98,0,0,0,1,0,1,1,0,6
$0.41 ,$12 ,1,52,0,1,0,0,0,0,1,1,9
$3.87 ,"$4,589 ",1,52,0,1,0,0,0,0,0,1,8
$1.51 ,$163 ,1,64,1,1,0,0,0,0,1,1,7
$0.30 ,$7 ,1,51,0,1,1,0,0,0,0,1,9
$4.65 ,"$8,734 ",1,56,1,1,0,1,0,0,1,1,8
$0.18 ,$121 ,1,95,0,1,0,0,0,0,0,1,7
$1.09 ,$11 ,1,68,0,1,0,0,0,0,0,1,7
$0.29 ,$16 ,1,67,0,1,0,0,0,0,1,1,2
$3.07 ,$281 ,1,66,1,1,1,0,0,0,0,1,15
$5.42 ,"$6,288 ",1,68,1,1,0,0,0,1,1,1,13
$0.92 ,"$1,463 ",1,66,1,1,1,0,0,0,1,1,15
$2.02 ,$156 ,1,22,0,1,0,0,0,0,0,1,2
$7.95 ,"$3,643 ",1,24,0,1,0,0,0,0,1,1,7
$2.06 ,$968 ,1,24,1,1,0,0,1,0,0,1,7
$0.21 ,$19 ,1,24,1,1,0,0,0,0,0,1,2
$5.38 ,$803 ,1,22,1,1,0,0,0,0,1,1,2
$0.19 ,$17 ,1,8,1,1,0,0,1,0,1,1,14
$0.47 ,$31 ,1,24,1,1,0,0,0,0,1,1,6
$0.81 ,$31 ,1,25,1,1,1,0,0,0,0,1,6
$1.15 ,"$3,687 ",1,11,1,1,1,1,0,1,1,1,6
$0.04 ,$5 ,1,15,1,1,0,0,1,0,1,1,13
$0.98 ,$63 ,1,23,0,1,0,0,0,0,1,1,4
$1.79 ,"$2,548 ",1,21,1,1,1,1,1,1,1,1,4
$2.01 ,$18 ,1,25,1,1,0,0,0,0,0,1,5
$0.36 ,$754 ,1,24,0,1,0,0,0,0,1,1,6
$1.56 ,$69 ,1,25,0,1,0,0,0,0,1,1,7
$2.11 ,"$3,916 ",1,25,0,1,0,0,0,0,0,1,6
$0.22 ,$11 ,1,24,0,1,0,0,0,0,1,1,7
$0.43 ,$9 ,1,22,0,1,0,0,0,0,0,1,4
$0.77 ,"$1,019 ",1,21,1,1,0,0,0,0,0,1,4
$0.43 ,$13 ,1,22,1,1,0,0,0,0,1,1,6
$3.17 ,$747 ,1,21,1,1,0,0,0,0,0,1,4
$0.58 ,$125 ,1,23,1,1,0,0,0,0,1,1,6
$1.94 ,"$2,302 ",1,24,0,1,0,0,0,1,0,1,5
$10.54 ,"$3,666 ",1,25,0,1,0,1,1,1,1,1,8
$1.45 ,$340 ,1,24,0,1,0,0,1,0,1,1,6
$0.18 ,$34 ,1,25,0,1,1,0,0,1,1,1,8
$2.99 ,$337 ,1,25,0,1,0,0,0,0,1,1,6
$2.95 ,"$2,120 ",1,24,0,1,0,0,0,0,0,1,2
$0.19 ,$61 ,1,24,0,1,0,0,0,0,0,1,4
$4.08 ,"$1,342 ",1,25,0,1,0,0,0,0,0,1,6
$0.87 ,$365 ,1,25,0,1,0,0,0,0,0,1,7
$0.28 ,$617 ,1,24,0,1,0,0,1,0,1,1,7
$0.13 ,$10 ,1,23,1,1,0,0,0,0,0,1,5
$2.99 ,$400 ,1,25,1,1,0,0,0,0,0,1,4
$1.39 ,$361 ,1,25,0,1,0,0,0,0,1,1,7
$2.91 ,"$1,245 ",1,25,1,1,1,0,0,0,1,1,6
$2.45 ,$361 ,1,25,0,1,0,0,0,0,1,1,5
$0.83 ,$451 ,1,23,0,1,0,0,0,0,1,1,5
$2.06 ,$13 ,1,24,0,1,0,0,0,0,0,1,6
$0.51 ,$454 ,1,25,0,1,0,0,0,0,1,1,5
$5.30 ,"$1,650 ",1,25,1,1,1,0,0,0,1,1,9
$1.34 ,"$1,318 ",1,22,1,1,0,0,0,0,0,1,2
$3.92 ,"$5,837 ",1,19,1,1,1,1,0,0,1,1,10
$2.77 ,"$6,653 ",1,25,1,1,0,1,1,1,1,1,8
$0.74 ,"$9,837 ",1,23,1,1,1,1,0,0,1,1,11
$2.03 ,"$3,978 ",1,24,1,1,0,0,1,0,0,1,8
$2.12 ,"$2,016 ",1,25,1,1,0,1,0,0,0,1,5
$9.29 ,"$1,401 ",1,27,0,1,0,0,0,0,1,1,9
$2.02 ,"$1,234 ",1,35,0,1,0,0,0,0,1,1,9
$2.28 ,$261 ,1,23,0,1,0,0,0,0,0,1,3
$15.33 ,"$1,744 ",1,23,1,1,0,0,0,0,0,1,0
$0.97 ,$11 ,1,25,1,1,0,0,0,0,1,1,9
$0.40 ,$532 ,1,31,0,1,0,0,0,0,0,1,9
$0.55 ,$239 ,1,23,0,1,0,0,0,0,1,1,3
$0.11 ,$5 ,1,25,0,1,0,0,0,0,1,1,7
$1.42 ,"$1,034 ",1,25,0,1,0,0,0,0,0,1,5
$6.58 ,$792 ,1,24,0,1,0,0,0,0,0,1,6
$1.11 ,"$1,690 ",1,25,0,1,0,0,0,0,1,1,7
$3.85 ,"$1,580 ",1,23,0,1,0,0,0,0,1,1,5
$0.15 ,$5 ,1,23,1,1,0,0,1,0,1,1,4
$5.44 ,"$9,239 ",0,24,0,0,0,1,1,1,1,1,7
$1.86 ,$375 ,1,24,0,1,0,0,0,0,0,1,4
$2.16 ,$752 ,1,25,1,1,0,0,0,0,1,1,6
$1.20 ,$917 ,1,22,1,1,1,0,0,0,1,1,3
$1.71 ,"$1,904 ",1,9,0,1,1,0,0,0,0,1,8
$12.70 ,"$5,970 ",1,13,1,1,1,1,0,1,0,1,8
$0.33 ,$68 ,1,23,1,1,0,0,0,0,0,1,5
$2.37 ,"$3,009 ",1,32,0,1,0,0,0,0,0,1,9
$3.89 ,"$1,052 ",1,34,0,1,0,0,0,0,1,1,9
$4.48 ,"$5,671 ",1,23,0,1,0,1,0,0,0,1,6
$0.90 ,$107 ,1,25,1,1,0,0,1,0,0,1,7
$2.16 ,$416 ,1,22,1,1,1,0,0,0,0,1,10
$6.37 ,"$15,367 ",1,24,1,1,0,1,0,0,1,1,14
$0.22 ,$14 ,1,25,1,1,0,0,0,0,1,1,5
$3.75 ,"$3,205 ",1,7,0,1,0,0,0,0,0,1,16
$1.06 ,$645 ,1,25,1,1,1,0,1,0,1,1,7
$1.23 ,"$1,133 ",1,20,1,1,0,0,0,0,0,1,4
$0.49 ,$485 ,1,28,0,1,0,0,0,0,0,1,9
$0.47 ,$7 ,1,30,0,1,0,0,0,0,0,1,9
$2.22 ,"$6,438 ",1,27,1,1,1,1,0,1,1,1,7
$8.82 ,"$2,181 ",1,30,0,1,0,0,0,0,0,1,4
$1.35 ,$712 ,1,26,0,1,0,0,0,0,1,1,8
$0.15 ,$10 ,1,59,1,1,1,0,0,0,1,1,5
$8.34 ,$682 ,1,31,1,1,1,0,0,0,0,1,8
$2.86 ,$159 ,1,29,1,1,1,0,0,1,0,1,6
$1.93 ,"$2,530 ",1,27,0,1,0,0,0,0,0,1,3
$6.53 ,"$3,822 ",1,37,1,1,0,0,0,1,1,1,12
$1.06 ,$24 ,1,45,1,1,1,0,0,0,1,1,6
$0.67 ,$101 ,1,74,0,1,0,0,0,0,0,1,6
$0.26 ,"$2,056 ",1,27,0,1,0,0,0,0,1,1,6
$0.10 ,$3 ,1,31,0,1,0,0,0,0,1,1,7
$0.30 ,$3 ,1,33,0,1,0,0,0,0,0,1,6
$5.57 ,"$2,548 ",1,27,1,1,0,0,1,0,1,1,9
$2.62 ,"$1,434 ",1,29,1,1,0,0,1,1,1,1,7
$4.11 ,"$2,656 ",1,38,0,1,0,0,0,0,0,1,14
$3.87 ,$859 ,1,45,1,1,1,0,0,0,1,1,13
$0.33 ,$31 ,1,64,0,1,1,0,0,0,1,1,16
$0.91 ,$253 ,1,46,1,1,0,0,0,0,1,1,6
$1.84 ,$25 ,1,77,0,1,0,0,0,0,1,1,7
$9.75 ,"$5,785 ",1,25,1,1,0,1,1,0,0,1,8
$1.11 ,$22 ,1,33,0,1,0,0,0,0,1,1,7
$0.70 ,"$2,000 ",1,26,0,1,0,0,0,0,0,1,5
$10.25 ,"$2,094 ",1,32,0,1,0,0,0,0,0,1,6
$2.54 ,$146 ,1,29,0,1,0,0,0,0,0,1,5
$5.35 ,"$9,637 ",1,33,1,1,0,0,0,1,1,1,7
$2.69 ,$331 ,1,33,1,1,0,0,0,0,0,1,1
$0.80 ,$21 ,1,38,0,1,0,0,0,0,1,1,2
$0.77 ,$164 ,1,37,1,1,1,0,0,1,1,1,9
$11.39 ,"$4,372 ",1,53,1,1,0,0,0,0,1,1,8
$0.24 ,$22 ,1,65,1,1,0,0,1,0,1,1,7
$0.06 ,$5 ,1,66,1,1,0,0,0,0,1,1,11
$0.85 ,$14 ,1,31,0,1,0,0,0,0,0,1,5
$0.44 ,$204 ,1,61,1,1,1,0,0,1,1,1,7
$3.39 ,"$1,528 ",1,31,0,1,0,0,0,0,0,1,7
$3.47 ,"$1,599 ",1,26,0,1,0,0,0,0,0,1,6
$1.63 ,"$1,843 ",1,31,0,1,0,0,0,0,1,1,6
$8.76 ,"$5,456 ",1,21,1,1,1,1,0,0,1,1,7
$5.96 ,"$4,048 ",1,30,0,1,0,0,0,0,0,1,6
$0.91 ,$105 ,1,28,0,1,0,0,0,0,0,1,5
$2.55 ,"$2,558 ",1,31,0,1,0,0,0,0,1,1,3
$11.62 ,"$5,171 ",1,28,0,1,0,0,0,0,0,1,6
$0.73 ,"$1,558 ",1,28,0,1,0,0,0,0,1,1,5
$0.06 ,$9 ,1,28,0,1,0,0,0,0,1,1,3
$0.29 ,$10 ,1,33,1,1,0,0,0,0,0,1,8
$3.14 ,"$4,131 ",1,37,0,1,0,0,0,0,1,1,7
$1.02 ,$11 ,1,40,0,1,0,0,0,0,0,1,3
$1.17 ,$161 ,1,39,1,1,0,0,1,0,1,1,14
$0.27 ,$18 ,1,28,0,1,0,0,0,0,0,1,6
$0.61 ,$254 ,1,35,0,1,0,0,0,0,1,1,6
$7.88 ,"$60,871 ",0,30,0,0,0,1,1,1,1,1,7
$0.90 ,$38 ,1,36,1,1,0,0,0,0,1,1,3
$0.06 ,$17 ,1,51,0,1,0,0,0,0,1,1,6
$9.97 ,"$14,015 ",1,67,1,1,1,0,1,1,1,1,6
$15.00 ,"$6,032 ",1,28,0,1,0,0,0,0,1,1,15
$2.15 ,$403 ,1,28,0,1,1,0,0,1,1,1,14
$0.18 ,$21 ,1,35,0,1,0,0,0,0,1,1,15
$4.28 ,"$1,889 ",1,33,0,1,0,0,0,0,0,1,13
$5.67 ,"$2,007 ",1,33,0,1,0,0,0,0,1,1,13
$0.23 ,$13 ,1,35,0,1,0,0,0,0,0,1,16
$0.69 ,$46 ,1,33,0,1,0,0,0,1,0,1,12
$9.33 ,"$4,550 ",1,35,1,1,1,1,0,1,1,1,6
$0.20 ,$8 ,1,28,1,1,0,0,1,0,1,1,14
$0.22 ,$8 ,1,35,1,1,0,0,0,0,1,1,13
$1.51 ,$567 ,1,40,1,1,1,0,0,1,0,1,14
$0.51 ,$939 ,1,38,0,1,0,0,0,0,0,1,14
$1.48 ,"$1,201 ",1,45,0,1,0,0,0,0,0,1,14
$0.26 ,$9 ,1,40,0,1,0,0,0,0,1,1,14
$0.21 ,$5 ,1,43,1,1,0,0,0,0,1,1,15
$3.16 ,"$2,416 ",1,41,1,1,0,0,0,0,1,1,4
$2.79 ,"$1,564 ",1,55,0,1,0,0,0,0,0,1,11
$2.81 ,"$3,517 ",1,58,0,1,0,0,0,0,1,1,11
$0.72 ,$335 ,1,65,0,1,0,0,0,0,1,1,10
$1.75 ,$253 ,1,55,0,1,0,0,0,0,1,1,12
$4.16 ,$880 ,1,55,0,1,0,0,0,0,1,1,16
$0.16 ,$11 ,1,55,0,1,0,0,0,0,1,1,14
$0.25 ,$14 ,1,60,1,1,0,0,0,0,0,1,12
$0.17 ,$9 ,1,50,0,1,0,0,0,0,1,1,12
$2.07 ,"$20,527 ",1,53,1,1,1,0,0,1,0,1,7
$2.19 ,$289 ,1,50,0,1,0,0,0,0,0,1,1
$0.28 ,$8 ,1,50,0,1,0,0,0,0,1,1,12
$2.60 ,$636 ,1,58,0,1,0,0,0,0,1,1,11
$0.11 ,$182 ,1,64,1,1,0,0,0,1,0,1,14
$0.03 ,$8 ,1,63,1,1,1,0,0,0,0,1,14
$0.57 ,$12 ,1,53,0,1,0,0,1,0,0,1,14
$0.91 ,$593 ,1,54,0,1,0,0,1,1,0,1,22
$3.89 ,$720 ,1,61,0,1,0,0,0,0,0,1,13
$0.46 ,$31 ,1,63,1,1,1,0,1,0,1,1,14
$0.17 ,$8 ,1,48,0,1,1,0,0,0,0,1,7
$0.20 ,$2 ,1,62,1,1,1,0,0,0,1,1,12
$2.56 ,"$1,847 ",1,35,1,1,0,1,0,0,1,1,10
$2.49 ,$12 ,1,35,0,1,0,0,0,0,1,1,16
$0.98 ,$12 ,1,40,1,1,1,0,0,0,0,1,11
$6.58 ,"$2,010 ",1,38,0,1,0,0,0,0,0,1,10
$0.11 ,$20 ,1,38,0,1,0,0,0,0,1,1,16
$2.59 ,$897 ,1,36,0,1,0,0,0,0,1,1,1
$15.23 ,$976 ,1,42,1,1,0,0,0,0,1,1,12
$0.60 ,$36 ,1,65,0,1,0,0,0,0,1,1,8
$1.41 ,$449 ,1,55,0,1,0,0,0,0,1,1,9
$0.69 ,"$20,000 ",0,60,0,0,0,0,0,1,0,0,2
$0.39 ,$18 ,1,63,0,1,0,0,0,0,1,1,11
$0.64 ,$81 ,1,63,1,1,0,0,1,0,0,1,14
$0.32 ,$8 ,1,48,0,1,0,0,0,0,1,1,12
$0.08 ,$11 ,1,48,1,1,0,0,0,0,1,1,13
$0.13 ,$4 ,1,58,1,1,0,0,0,0,1,1,14
$1.31 ,$233 ,1,35,0,1,0,0,0,0,0,1,14
$1.93 ,"$2,583 ",1,28,0,1,0,0,0,0,0,1,12
$0.42 ,$27 ,1,28,1,1,0,0,0,1,0,1,16
$1.36 ,"$1,012 ",1,33,1,1,1,0,0,0,0,1,12
$2.02 ,$269 ,1,45,0,1,0,0,0,0,0,1,16
$0.48 ,$8 ,1,38,0,1,0,0,0,0,1,1,12
$0.29 ,$7 ,1,60,0,1,0,0,0,0,0,1,12
$7.38 ,"$59,382 ",1,65,1,1,1,0,0,1,1,1,14
$0.80 ,$92 ,1,48,0,1,1,0,0,0,1,1,13
$0.46 ,$34 ,1,65,1,1,0,0,0,0,0,1,11
$5.61 ,$889 ,1,3,0,1,0,0,0,0,0,1,10
$1.92 ,"$1,130 ",1,30,0,1,0,0,0,0,0,1,12
$0.52 ,$9 ,1,28,0,1,0,0,0,1,1,1,11
$1.29 ,"$1,981 ",1,27,0,1,0,0,0,0,1,1,1
$0.28 ,$48 ,1,30,0,1,0,0,0,0,0,1,11
$0.81 ,$29 ,1,35,0,1,0,0,0,0,1,1,15
$0.55 ,$12 ,1,35,1,1,0,0,0,0,1,1,13
$1.48 ,"$1,015 ",1,30,1,1,0,0,0,0,1,1,13
$8.02 ,"$2,763 ",1,28,1,1,0,0,1,0,0,1,16
$1.07 ,$11 ,1,28,0,1,0,0,0,0,0,1,8
$2.83 ,$127 ,1,28,1,1,0,0,1,0,1,1,16
$0.52 ,$14 ,1,33,1,1,0,0,0,0,1,1,14
$3.36 ,"$22,000 ",0,43,0,0,0,0,0,1,0,0,6
$2.24 ,$14 ,1,40,1,1,0,0,0,0,1,1,16
$0.08 ,$6 ,1,38,0,1,0,0,0,0,1,1,15
$0.14 ,$14 ,1,43,0,1,0,0,0,0,1,1,16
$0.11 ,$14 ,1,65,1,1,1,0,0,0,0,1,14
$5.04 ,"$5,809 ",1,60,1,1,0,1,0,1,1,1,15
$0.16 ,$18 ,1,48,0,1,0,0,0,0,1,1,14
$0.44 ,$2 ,1,53,0,1,0,0,0,0,0,1,16
$0.66 ,$439 ,1,53,0,1,0,0,0,0,0,1,11
$0.18 ,$11 ,1,65,0,1,0,0,0,0,0,1,11
$4.29 ,"$1,207 ",1,48,0,1,0,0,0,0,0,1,12
$0.24 ,$11 ,1,53,1,1,0,0,0,1,0,1,12
$3.18 ,$740 ,1,53,0,1,0,0,0,0,1,1,10
$0.48 ,$20 ,1,58,0,1,0,0,0,0,1,1,12
$1.59 ,"$1,740 ",1,53,1,1,1,0,0,0,1,1,15
$4.12 ,"$2,941 ",1,63,0,1,0,0,0,0,1,1,16
$0.91 ,$528 ,1,53,0,1,0,0,0,0,1,1,12
$1.37 ,"$1,157 ",1,50,0,1,0,0,0,0,0,1,14
$0.42 ,$15 ,1,48,0,1,0,0,0,0,0,1,12
$0.25 ,$18 ,1,65,1,1,1,0,0,0,1,1,12
$0.25 ,$18 ,1,60,1,1,0,0,0,0,0,1,10
$0.08 ,$5 ,1,50,0,1,0,0,0,0,1,1,12
$0.26 ,$156 ,1,60,1,1,0,0,0,0,1,1,12
$0.96 ,$7 ,1,58,0,1,0,0,0,0,1,1,14
$4.89 ,"$2,721 ",1,55,0,1,0,0,0,0,1,1,14
$1.99 ,$176 ,1,48,1,1,1,0,0,1,1,1,15
$0.25 ,$15 ,1,53,0,1,0,0,0,0,1,1,13
$1.84 ,"$2,352 ",1,58,0,1,0,0,0,0,0,1,11
$0.60 ,$24 ,1,47,0,1,0,0,0,0,0,1,4
$1.83 ,$509 ,1,55,0,1,0,0,0,0,1,1,13
$0.23 ,$48 ,1,64,1,1,1,0,0,1,1,1,15
$1.19 ,$413 ,1,59,1,1,0,0,0,1,0,1,16
$0.66 ,$260 ,1,58,1,1,0,0,0,1,0,1,12
$0.44 ,$31 ,1,65,1,1,0,0,1,0,0,1,16
$0.30 ,$10 ,1,60,0,1,0,0,0,0,0,1,11
$0.46 ,"$1,886 ",1,48,1,1,0,0,1,0,0,1,13
$0.17 ,$11 ,1,58,1,1,0,0,0,0,0,1,15
$0.28 ,$5 ,1,63,0,1,0,0,1,0,1,1,13
$0.28 ,$32 ,1,63,1,1,0,0,0,0,1,1,14
$0.49 ,$179 ,1,65,1,1,1,0,0,0,0,1,15
$8.14 ,"$59,000 ",0,65,0,0,1,0,1,1,0,1,3
$3.51 ,"$1,315 ",1,61,1,1,0,0,1,0,1,1,11
$0.25 ,$14 ,1,63,0,1,0,0,1,0,0,1,11
$0.13 ,$16 ,1,65,1,1,0,0,0,0,1,1,14
$0.22 ,$204 ,1,47,1,1,1,0,0,1,0,1,14
$5.39 ,"$2,021 ",1,35,0,1,0,0,0,0,1,1,12
$0.05 ,$8 ,1,35,1,1,0,0,0,0,1,1,16
$2.91 ,$199 ,1,28,1,1,0,0,0,0,0,1,15
$0.74 ,$28 ,1,33,0,1,0,0,0,0,0,1,11
$1.57 ,$165 ,1,28,1,1,1,0,0,1,1,1,16
$0.75 ,$22 ,1,28,1,1,1,0,0,0,1,1,15
$8.69 ,"$2,137 ",1,30,1,1,0,0,1,0,0,1,16
$0.22 ,$15 ,1,35,1,1,1,0,0,0,1,1,16
$0.23 ,$8 ,1,33,1,1,0,0,0,0,1,1,11
$1.85 ,"$1,092 ",1,40,0,1,0,0,0,0,1,1,11
$0.22 ,$8 ,1,40,0,1,0,0,0,0,0,1,12
$2.84 ,"$1,997 ",1,45,0,1,0,0,0,0,1,1,15
